SKU,Description,Property,Product,Territory,Channel,Sales Type,Units,Price,Return Units,Royalty %,Royalty Pay,MONTH,YEAR,Gross Sales,Returns,Net Units,Net Sales,Royalty Payable
SKU2224,Pen Set,Size-Medium,Stationery,USA,Wholesale,Direct,15,79.7,0,0.0887,Not Applicable,12,2023,1195.5,0.0,15,1195.5,106.04
SKU2225,Coffee Mug,Size-Large,Home Goods,Asia,Online,Reseller,165,7.65,6,0.0691,Paid,5,2025,1262.25,45.9,159,1216.35,84.05
SKU2226,Coffee Mug,Type-Lined,Office Supplies,Canada,Online,Direct,154,52.65,6,0.0445,Processing,3,2023,8108.1,315.9,148,7792.2,346.75
SKU2227,Pen Set,Type-Lined,Stationery,Europe,Online,Subscription,127,78.49,1,0.0562,Paid,7,2024,9968.23,78.49,126,9889.74,555.8
SKU2228,Desk Lamp,Type-Lined,Stationery,Europe,Distributor,Reseller,86,60.78,3,0.0625,Pending,1,2025,5227.08,182.34,83,5044.74,315.3
SKU2229,Backpack,Size-Medium,Furniture,Asia,Online,Subscription,82,71.71,7,0.0885,Pending,7,2025,5880.22,501.97,75,5378.25,475.98
SKU2230,Headphones,Wireless,Accessories,Australia,Online,Reseller,93,64.89,8,0.0325,Not Applicable,4,2024,6034.77,519.12,85,5515.65,179.26
SKU2231,Headphones,Fit-10 inch,Apparel,Europe,Wholesale,Subscription,153,78.38,2,0.0548,Not Applicable,9,2024,11992.14,156.76,151,11835.38,648.58
SKU2232,Coffee Mug,Size-9,Stationery,Australia,Retail,Subscription,39,40.25,0,0.0133,Paid,3,2024,1569.75,0.0,39,1569.75,20.88
SKU2233,Sneakers,Size-9,Office Supplies,Europe,Online,Reseller,37,7.02,9,0.0845,Processing,4,2025,259.74,63.18,28,196.56,16.61
SKU2234,Backpack,Color-Blue,Footwear,Australia,Distributor,Direct,48,81.37,6,0.0594,Paid,1,2023,3905.76,488.22,42,3417.54,203.0
SKU2235,Tablet Case,Material-Steel,Home Goods,Europe,Distributor,Subscription,46,25.07,2,0.0294,Not Applicable,2,2023,1153.22,50.14,44,1103.08,32.43
SKU2236,Water Bottle,Type-Lined,Home Goods,Canada,Wholesale,Direct,140,34.59,9,0.0152,Pending,11,2023,4842.6,311.31,131,4531.29,68.88
SKU2237,Headphones,Color-Blue,Furniture,Australia,Retail,Direct,60,67.69,6,0.0787,Pending,3,2024,4061.4,406.14,54,3655.26,287.67
SKU2238,Tablet Case,Style-Modern,Electronics,USA,Online,Reseller,81,74.83,5,0.019,Not Applicable,4,2023,6061.23,374.15,76,5687.08,108.05
SKU2239,T-Shirt,Size-Large,Stationery,Europe,Wholesale,Reseller,145,11.34,7,0.0421,Not Applicable,7,2024,1644.3,79.38,138,1564.92,65.88
SKU2240,Coffee Mug,Style-Modern,Home Goods,Australia,Online,Direct,15,38.97,7,0.0621,Pending,7,2024,584.55,272.79,8,311.76,19.36
SKU2241,Water Bottle,Size-9,Office Supplies,Australia,Online,Subscription,39,58.81,7,0.0939,Pending,4,2025,2293.59,411.67,32,1881.92,176.71
SKU2242,Tablet Case,Style-Modern,Electronics,USA,Wholesale,Direct,26,11.53,7,0.0408,Not Applicable,10,2023,299.78,80.71,19,219.07,8.94
SKU2243,Water Bottle,Fit-10 inch,Office Supplies,Asia,Wholesale,Subscription,48,87.52,6,0.0576,Pending,11,2023,4200.96,525.12,42,3675.84,211.73
SKU2244,Water Bottle,Color-Blue,Office Supplies,USA,Online,Direct,31,78.0,2,0.0382,Pending,11,2025,2418.0,156.0,29,2262.0,86.41
SKU2245,T-Shirt,Color-Blue,Home Goods,Asia,Wholesale,Subscription,153,31.89,8,0.0538,Pending,5,2023,4879.17,255.12,145,4624.05,248.77
SKU2246,Tablet Case,Wireless,Stationery,Europe,Distributor,Subscription,48,52.61,9,0.0781,Pending,12,2025,2525.28,473.49,39,2051.79,160.24
SKU2247,Coffee Mug,Wireless,Footwear,Europe,Retail,Direct,151,37.7,2,0.0342,Pending,7,2023,5692.7,75.4,149,5617.3,192.11
SKU2248,Coffee Mug,Material-Steel,Office Supplies,Europe,Retail,Reseller,196,82.22,9,0.0531,Not Applicable,12,2023,16115.12,739.98,187,15375.14,816.42
SKU2249,Pen Set,Style-Modern,Office Supplies,Canada,Wholesale,Reseller,188,84.07,5,0.0203,Pending,2,2024,15805.16,420.35,183,15384.81,312.31
SKU2250,Tablet Case,Color-Blue,Apparel,Canada,Online,Reseller,188,33.77,6,0.0381,Paid,10,2024,6348.76,202.62,182,6146.14,234.17
SKU2251,Pen Set,Size-Medium,Furniture,Australia,Distributor,Subscription,41,66.76,1,0.0467,Not Applicable,5,2023,2737.16,66.76,40,2670.4,124.71
SKU2252,Coffee Mug,Size-9,Footwear,Europe,Wholesale,Subscription,67,75.57,8,0.0615,Processing,3,2025,5063.19,604.56,59,4458.63,274.21
SKU2253,Pen Set,Style-Modern,Furniture,Australia,Retail,Direct,22,6.95,3,0.0396,Pending,12,2023,152.9,20.85,19,132.05,5.23
SKU2254,Pen Set,Color-Black,Apparel,USA,Distributor,Subscription,98,88.93,8,0.0887,Paid,4,2023,8715.14,711.44,90,8003.7,709.93
SKU2255,Tablet Case,Wireless,Accessories,Europe,Online,Subscription,199,92.28,9,0.0405,Not Applicable,3,2023,18363.72,830.52,190,17533.2,710.09
SKU2256,T-Shirt,Color-Black,Stationery,Australia,Wholesale,Subscription,144,62.11,9,0.0869,Not Applicable,9,2024,8943.84,558.99,135,8384.85,728.64
SKU2257,Tablet Case,Size-Large,Stationery,USA,Retail,Direct,62,97.88,5,0.0508,Not Applicable,9,2025,6068.56,489.4,57,5579.16,283.42
SKU2258,Backpack,Wireless,Office Supplies,USA,Retail,Reseller,33,99.71,6,0.048,Processing,7,2025,3290.43,598.26,27,2692.17,129.22
SKU2259,Coffee Mug,Type-Lined,Office Supplies,USA,Wholesale,Subscription,119,51.68,8,0.0713,Processing,12,2025,6149.92,413.44,111,5736.48,409.01
SKU2260,Sneakers,Color-Blue,Furniture,Europe,Online,Direct,31,84.21,7,0.0241,Paid,12,2024,2610.51,589.47,24,2021.04,48.71
SKU2261,Tablet Case,Type-Lined,Stationery,Canada,Online,Direct,167,16.54,1,0.0857,Pending,10,2025,2762.18,16.54,166,2745.64,235.3
SKU2262,Desk Lamp,Size-Medium,Accessories,Canada,Distributor,Subscription,152,8.16,0,0.0881,Processing,12,2024,1240.32,0.0,152,1240.32,109.27
SKU2263,Water Bottle,Fit-10 inch,Home Goods,USA,Wholesale,Reseller,88,15.38,1,0.0482,Pending,2,2023,1353.44,15.38,87,1338.06,64.49
SKU2264,Coffee Mug,Size-Large,Office Supplies,USA,Distributor,Reseller,47,42.03,9,0.0634,Processing,9,2025,1975.41,378.27,38,1597.14,101.26
SKU2265,T-Shirt,Size-Large,Electronics,Australia,Online,Reseller,184,84.49,3,0.0481,Paid,4,2025,15546.16,253.47,181,15292.69,735.58
SKU2266,Desk Lamp,Size-9,Furniture,Australia,Retail,Reseller,166,18.07,5,0.0704,Not Applicable,12,2023,2999.62,90.35,161,2909.27,204.81
SKU2267,Coffee Mug,Wireless,Furniture,Canada,Online,Direct,177,61.46,5,0.0823,Not Applicable,5,2025,10878.42,307.3,172,10571.12,870.0
SKU2268,Sneakers,Style-Modern,Office Supplies,Asia,Distributor,Direct,90,56.04,4,0.0405,Paid,6,2023,5043.6,224.16,86,4819.44,195.19
SKU2269,T-Shirt,Type-Lined,Accessories,USA,Wholesale,Subscription,139,5.36,3,0.0822,Pending,7,2023,745.04,16.08,136,728.96,59.92
SKU2270,Pen Set,Material-Steel,Furniture,Canada,Retail,Reseller,197,13.08,8,0.0744,Not Applicable,2,2025,2576.76,104.64,189,2472.12,183.93
SKU2271,Water Bottle,Material-Steel,Electronics,Asia,Distributor,Reseller,137,8.66,3,0.0361,Processing,4,2024,1186.42,25.98,134,1160.44,41.89
SKU2272,Desk Lamp,Material-Steel,Office Supplies,Asia,Retail,Reseller,37,54.78,7,0.0232,Not Applicable,11,2025,2026.86,383.46,30,1643.4,38.13
SKU2273,T-Shirt,Size-Medium,Stationery,Canada,Retail,Reseller,26,5.9,7,0.0395,Not Applicable,11,2025,153.4,41.3,19,112.1,4.43
SKU2274,Headphones,Color-Blue,Accessories,Europe,Retail,Reseller,175,61.18,5,0.0815,Not Applicable,4,2025,10706.5,305.9,170,10400.6,847.65
SKU2275,Sneakers,Size-9,Apparel,USA,Online,Subscription,103,26.1,3,0.0991,Not Applicable,10,2023,2688.3,78.3,100,2610.0,258.65
SKU2276,Notebook,Style-Modern,Office Supplies,Europe,Wholesale,Reseller,103,95.46,9,0.0185,Pending,5,2023,9832.38,859.14,94,8973.24,166.0
SKU2277,Coffee Mug,Wireless,Footwear,Asia,Distributor,Subscription,162,62.97,8,0.0359,Paid,8,2025,10201.14,503.76,154,9697.38,348.14
SKU2278,Sneakers,Color-Blue,Apparel,USA,Online,Subscription,56,87.74,8,0.03,Pending,10,2023,4913.44,701.92,48,4211.52,126.35
SKU2279,Notebook,Style-Modern,Apparel,USA,Retail,Subscription,186,17.28,7,0.0149,Processing,5,2025,3214.08,120.96,179,3093.12,46.09
SKU2280,Pen Set,Fit-10 inch,Home Goods,Canada,Online,Reseller,35,90.37,5,0.0113,Pending,11,2024,3162.95,451.85,30,2711.1,30.64
SKU2281,Coffee Mug,Type-Lined,Electronics,Canada,Online,Direct,185,47.42,0,0.0921,Pending,4,2023,8772.7,0.0,185,8772.7,807.97
SKU2282,Backpack,Wireless,Footwear,USA,Online,Subscription,45,81.46,5,0.0687,Not Applicable,6,2025,3665.7,407.3,40,3258.4,223.85
SKU2283,T-Shirt,Color-Blue,Apparel,Asia,Retail,Reseller,15,99.17,5,0.0695,Paid,3,2023,1487.55,495.85,10,991.7,68.92
SKU2284,Pen Set,Size-9,Furniture,USA,Wholesale,Direct,9,85.52,0,0.0621,Not Applicable,9,2024,769.68,0.0,9,769.68,47.8
SKU2285,Pen Set,Style-Modern,Office Supplies,Europe,Wholesale,Reseller,56,51.11,9,0.0611,Processing,10,2023,2862.16,459.99,47,2402.17,146.77
SKU2286,T-Shirt,Size-9,Accessories,USA,Wholesale,Reseller,83,59.04,8,0.0663,Not Applicable,9,2025,4900.32,472.32,75,4428.0,293.58
SKU2287,Notebook,Size-Large,Furniture,Canada,Distributor,Direct,39,47.56,1,0.0126,Not Applicable,6,2025,1854.84,47.56,38,1807.28,22.77
SKU2288,Notebook,Material-Steel,Apparel,Australia,Online,Reseller,97,53.27,4,0.0321,Not Applicable,7,2025,5167.19,213.08,93,4954.11,159.03
SKU2289,Water Bottle,Style-Modern,Accessories,Asia,Retail,Direct,154,93.78,8,0.0702,Processing,11,2023,14442.12,750.24,146,13691.88,961.17
SKU2290,Water Bottle,Size-9,Home Goods,Canada,Online,Subscription,134,91.59,1,0.0718,Processing,2,2023,12273.06,91.59,133,12181.47,874.63
SKU2291,Coffee Mug,Color-Blue,Accessories,Australia,Distributor,Direct,158,73.84,7,0.0711,Not Applicable,8,2024,11666.72,516.88,151,11149.84,792.75
SKU2292,Backpack,Color-Blue,Apparel,Canada,Retail,Reseller,172,33.54,4,0.0752,Paid,1,2023,5768.88,134.16,168,5634.72,423.73
SKU2293,Notebook,Size-Large,Apparel,Asia,Wholesale,Subscription,11,81.56,1,0.0681,Paid,11,2023,897.16,81.56,10,815.6,55.54
SKU2294,Desk Lamp,Style-Modern,Accessories,Europe,Online,Direct,110,10.99,5,0.0755,Pending,3,2023,1208.9,54.95,105,1153.95,87.12
SKU2295,T-Shirt,Size-Medium,Apparel,Europe,Distributor,Direct,143,65.27,4,0.0176,Not Applicable,8,2025,9333.61,261.08,139,9072.53,159.68
SKU2296,T-Shirt,Wireless,Footwear,Europe,Online,Direct,47,35.58,3,0.0702,Not Applicable,4,2025,1672.26,106.74,44,1565.52,109.9
SKU2297,Tablet Case,Size-9,Furniture,Canada,Retail,Direct,121,79.3,2,0.0313,Pending,9,2025,9595.3,158.6,119,9436.7,295.37
SKU2298,Tablet Case,Style-Modern,Accessories,USA,Online,Subscription,147,14.74,0,0.0444,Paid,10,2025,2166.78,0.0,147,2166.78,96.21
SKU2299,Tablet Case,Wireless,Furniture,Europe,Online,Direct,157,79.8,3,0.0283,Paid,2,2024,12528.6,239.4,154,12289.2,347.78
SKU2300,Headphones,Material-Steel,Home Goods,Europe,Wholesale,Reseller,122,48.93,4,0.0272,Not Applicable,6,2023,5969.46,195.72,118,5773.74,157.05
SKU2301,Backpack,Type-Lined,Office Supplies,Canada,Retail,Direct,169,37.31,8,0.0181,Paid,8,2023,6305.39,298.48,161,6006.91,108.73
SKU2302,Headphones,Color-Black,Accessories,Asia,Online,Reseller,75,79.83,6,0.0344,Not Applicable,11,2024,5987.25,478.98,69,5508.27,189.48
SKU2303,Coffee Mug,Material-Steel,Office Supplies,Canada,Online,Reseller,154,74.41,5,0.0279,Not Applicable,11,2025,11459.14,372.05,149,11087.09,309.33
SKU2304,Pen Set,Color-Black,Apparel,Australia,Distributor,Subscription,151,26.23,4,0.0248,Paid,10,2023,3960.73,104.92,147,3855.81,95.62
SKU2305,Coffee Mug,Material-Steel,Accessories,Asia,Distributor,Subscription,105,87.6,6,0.0649,Paid,12,2025,9198.0,525.6,99,8672.4,562.84
SKU2306,Tablet Case,Color-Blue,Stationery,USA,Retail,Direct,38,52.93,7,0.0316,Not Applicable,7,2023,2011.34,370.51,31,1640.83,51.85
SKU2307,Sneakers,Color-Blue,Furniture,Europe,Online,Subscription,44,46.41,7,0.0773,Pending,8,2025,2042.04,324.87,37,1717.17,132.74
SKU2308,Desk Lamp,Type-Lined,Electronics,Europe,Online,Subscription,14,48.83,5,0.0665,Paid,12,2025,683.62,244.15,9,439.47,29.22
SKU2309,Headphones,Color-Black,Footwear,Australia,Retail,Direct,14,72.51,6,0.0448,Not Applicable,5,2025,1015.14,435.06,8,580.08,25.99
SKU2310,Desk Lamp,Size-Medium,Furniture,Asia,Wholesale,Reseller,65,87.65,1,0.0693,Not Applicable,4,2025,5697.25,87.65,64,5609.6,388.75
SKU2311,Coffee Mug,Style-Modern,Electronics,Australia,Retail,Direct,27,31.51,9,0.0633,Processing,9,2023,850.77,283.59,18,567.18,35.9
SKU2312,Water Bottle,Size-Medium,Office Supplies,Asia,Retail,Reseller,141,5.84,1,0.0529,Paid,3,2023,823.44,5.84,140,817.6,43.25
SKU2313,Desk Lamp,Style-Modern,Home Goods,Canada,Wholesale,Subscription,97,66.71,7,0.0799,Paid,3,2023,6470.87,466.97,90,6003.9,479.71
SKU2314,Water Bottle,Fit-10 inch,Stationery,Asia,Retail,Direct,23,22.29,0,0.0912,Paid,3,2025,512.67,0.0,23,512.67,46.76
SKU2315,Tablet Case,Fit-10 inch,Furniture,Asia,Distributor,Reseller,137,27.94,0,0.0367,Not Applicable,11,2023,3827.78,0.0,137,3827.78,140.48
SKU2316,T-Shirt,Color-Blue,Electronics,Canada,Distributor,Direct,17,83.35,6,0.0674,Pending,4,2025,1416.95,500.1,11,916.85,61.8
SKU2317,Headphones,Size-Medium,Office Supplies,Asia,Online,Reseller,50,54.41,0,0.0284,Processing,12,2023,2720.5,0.0,50,2720.5,77.26
SKU2318,Backpack,Style-Modern,Footwear,Asia,Online,Direct,89,5.66,6,0.0825,Processing,2,2023,503.74,33.96,83,469.78,38.76
SKU2319,Coffee Mug,Material-Steel,Apparel,Canada,Wholesale,Direct,163,13.74,5,0.075,Paid,8,2025,2239.62,68.7,158,2170.92,162.82
SKU2320,Coffee Mug,Color-Blue,Electronics,Australia,Retail,Reseller,78,5.82,9,0.0295,Paid,6,2023,453.96,52.38,69,401.58,11.85
SKU2321,Tablet Case,Size-Medium,Stationery,Canada,Online,Subscription,32,69.06,8,0.0998,Not Applicable,7,2023,2209.92,552.48,24,1657.44,165.41
SKU2322,Sneakers,Wireless,Accessories,Canada,Distributor,Reseller,42,62.32,5,0.0503,Paid,10,2025,2617.44,311.6,37,2305.84,115.98
SKU2323,Pen Set,Color-Blue,Furniture,Canada,Distributor,Direct,104,78.93,3,0.0202,Pending,12,2024,8208.72,236.79,101,7971.93,161.03
SKU2324,Pen Set,Size-9,Home Goods,Asia,Online,Reseller,164,12.45,8,0.0481,Not Applicable,3,2024,2041.8,99.6,156,1942.2,93.42
SKU2325,Tablet Case,Type-Lined,Home Goods,Canada,Retail,Subscription,127,72.62,7,0.078,Not Applicable,4,2024,9222.74,508.34,120,8714.4,679.72
SKU2326,Sneakers,Size-9,Stationery,Europe,Retail,Reseller,64,14.78,8,0.0165,Paid,3,2025,945.92,118.24,56,827.68,13.66
SKU2327,Sneakers,Fit-10 inch,Office Supplies,Europe,Online,Reseller,148,51.55,3,0.0829,Paid,6,2024,7629.4,154.65,145,7474.75,619.66
SKU2328,Tablet Case,Fit-10 inch,Home Goods,Canada,Online,Subscription,110,63.81,2,0.0582,Processing,8,2023,7019.1,127.62,108,6891.48,401.08
SKU2329,Notebook,Size-Large,Footwear,USA,Retail,Subscription,98,10.39,9,0.0232,Not Applicable,8,2023,1018.22,93.51,89,924.71,21.45
SKU2330,Desk Lamp,Color-Blue,Office Supplies,Europe,Retail,Direct,198,30.92,9,0.0235,Processing,12,2025,6122.16,278.28,189,5843.88,137.33
SKU2331,Pen Set,Color-Black,Footwear,Asia,Online,Subscription,174,63.82,9,0.0844,Processing,12,2025,11104.68,574.38,165,10530.3,888.76
SKU2332,Notebook,Type-Lined,Electronics,Canada,Online,Subscription,110,24.85,9,0.0307,Not Applicable,1,2025,2733.5,223.65,101,2509.85,77.05
SKU2333,Headphones,Type-Lined,Furniture,USA,Wholesale,Reseller,8,23.06,7,0.0865,Pending,5,2023,184.48,161.42,1,23.06,1.99
SKU2334,Backpack,Size-Large,Footwear,Australia,Wholesale,Subscription,108,44.41,4,0.0858,Processing,9,2024,4796.28,177.64,104,4618.64,396.28
SKU2335,T-Shirt,Type-Lined,Apparel,Australia,Wholesale,Reseller,165,86.99,2,0.0464,Processing,7,2023,14353.35,173.98,163,14179.37,657.92
SKU2336,T-Shirt,Size-Medium,Furniture,Asia,Online,Subscription,137,32.37,6,0.0924,Not Applicable,7,2024,4434.69,194.22,131,4240.47,391.82
SKU2337,Coffee Mug,Type-Lined,Stationery,Europe,Distributor,Subscription,147,49.32,0,0.0219,Paid,12,2023,7250.04,0.0,147,7250.04,158.78
SKU2338,Sneakers,Type-Lined,Apparel,Europe,Distributor,Reseller,191,86.74,5,0.026,Pending,2,2024,16567.34,433.7,186,16133.64,419.47
SKU2339,Headphones,Wireless,Home Goods,Canada,Retail,Reseller,4,35.17,7,0.0728,Paid,10,2024,140.68,246.19,-3,-105.51,-7.68
SKU2340,Notebook,Color-Black,Accessories,Asia,Retail,Reseller,148,94.47,0,0.0887,Pending,11,2024,13981.56,0.0,148,13981.56,1240.16
SKU2341,Desk Lamp,Color-Black,Furniture,Australia,Retail,Direct,181,16.34,2,0.048,Paid,1,2025,2957.54,32.68,179,2924.86,140.39
SKU2342,Sneakers,Material-Steel,Furniture,Asia,Retail,Reseller,44,35.13,0,0.051,Paid,8,2025,1545.72,0.0,44,1545.72,78.83
SKU2343,Water Bottle,Size-Medium,Accessories,Europe,Distributor,Subscription,36,14.45,8,0.0192,Not Applicable,8,2025,520.2,115.6,28,404.6,7.77
SKU2344,Tablet Case,Color-Black,Home Goods,Canada,Wholesale,Direct,166,30.22,2,0.0964,Not Applicable,9,2023,5016.52,60.44,164,4956.08,477.77
SKU2345,Coffee Mug,Color-Blue,Electronics,Europe,Wholesale,Subscription,64,40.21,2,0.0997,Paid,12,2023,2573.44,80.42,62,2493.02,248.55
SKU2346,Water Bottle,Size-Medium,Stationery,Australia,Wholesale,Reseller,50,79.12,0,0.0833,Processing,4,2024,3956.0,0.0,50,3956.0,329.53
SKU2347,Backpack,Size-Medium,Stationery,Australia,Online,Subscription,141,47.58,4,0.0238,Processing,12,2023,6708.78,190.32,137,6518.46,155.14
SKU2348,T-Shirt,Wireless,Footwear,USA,Distributor,Direct,10,76.05,3,0.0172,Pending,11,2023,760.5,228.15,7,532.35,9.16
SKU2349,Desk Lamp,Wireless,Furniture,Asia,Distributor,Direct,125,79.31,2,0.0597,Pending,9,2023,9913.75,158.62,123,9755.13,582.38
SKU2350,Backpack,Size-Medium,Footwear,Europe,Online,Subscription,18,72.18,0,0.0298,Not Applicable,4,2023,1299.24,0.0,18,1299.24,38.72
SKU2351,Desk Lamp,Material-Steel,Furniture,Australia,Wholesale,Reseller,183,58.69,9,0.0564,Pending,3,2023,10740.27,528.21,174,10212.06,575.96
SKU2352,Backpack,Size-9,Stationery,Asia,Distributor,Reseller,154,54.43,4,0.0316,Pending,8,2025,8382.22,217.72,150,8164.5,258.0
SKU2353,Sneakers,Color-Blue,Home Goods,Asia,Retail,Reseller,136,31.98,3,0.0209,Paid,3,2025,4349.28,95.94,133,4253.34,88.89
SKU2354,Desk Lamp,Fit-10 inch,Footwear,Australia,Distributor,Reseller,129,72.3,3,0.0434,Paid,7,2025,9326.7,216.9,126,9109.8,395.37
SKU2355,Notebook,Size-Medium,Accessories,Australia,Online,Direct,163,81.75,6,0.0983,Not Applicable,1,2024,13325.25,490.5,157,12834.75,1261.66
SKU2356,Water Bottle,Color-Black,Office Supplies,Europe,Wholesale,Subscription,2,23.29,8,0.0103,Processing,5,2024,46.58,186.32,-6,-139.74,-1.44
SKU2357,Notebook,Style-Modern,Office Supplies,Canada,Online,Direct,134,75.74,2,0.0346,Paid,4,2023,10149.16,151.48,132,9997.68,345.92
SKU2358,T-Shirt,Size-Medium,Home Goods,Asia,Wholesale,Reseller,196,40.62,4,0.0876,Pending,7,2023,7961.52,162.48,192,7799.04,683.2
SKU2359,Coffee Mug,Material-Steel,Electronics,Canada,Retail,Subscription,44,51.61,9,0.0735,Paid,8,2025,2270.84,464.49,35,1806.35,132.77
SKU2360,Tablet Case,Style-Modern,Apparel,Canada,Online,Subscription,106,51.41,2,0.0274,Processing,3,2025,5449.46,102.82,104,5346.64,146.5
SKU2361,Notebook,Type-Lined,Furniture,Canada,Retail,Reseller,89,17.74,7,0.044,Not Applicable,6,2023,1578.86,124.18,82,1454.68,64.01
SKU2362,Backpack,Material-Steel,Accessories,USA,Wholesale,Subscription,134,18.52,3,0.0829,Processing,7,2023,2481.68,55.56,131,2426.12,201.13
SKU2363,Backpack,Wireless,Footwear,Australia,Retail,Direct,196,18.39,1,0.077,Pending,3,2024,3604.44,18.39,195,3586.05,276.13
SKU2364,Notebook,Type-Lined,Office Supplies,Australia,Distributor,Subscription,163,19.02,8,0.0704,Pending,11,2023,3100.26,152.16,155,2948.1,207.55
SKU2365,Tablet Case,Color-Blue,Home Goods,Canada,Online,Direct,160,91.67,8,0.0961,Processing,7,2023,14667.2,733.36,152,13933.84,1339.04
SKU2366,Notebook,Size-Large,Accessories,Australia,Wholesale,Direct,142,13.38,7,0.0417,Processing,2,2024,1899.96,93.66,135,1806.3,75.32
SKU2367,Water Bottle,Size-Large,Stationery,Europe,Retail,Subscription,167,20.22,0,0.0913,Pending,3,2023,3376.74,0.0,167,3376.74,308.3
SKU2368,Sneakers,Type-Lined,Apparel,Europe,Distributor,Reseller,128,42.28,4,0.0207,Pending,11,2025,5411.84,169.12,124,5242.72,108.52
SKU2369,Desk Lamp,Size-Medium,Apparel,Europe,Retail,Reseller,142,21.73,3,0.0105,Paid,12,2023,3085.66,65.19,139,3020.47,31.71
SKU2370,Notebook,Fit-10 inch,Stationery,Asia,Retail,Reseller,20,30.46,4,0.0313,Pending,11,2024,609.2,121.84,16,487.36,15.25
SKU2371,Water Bottle,Color-Black,Accessories,USA,Distributor,Subscription,91,98.91,0,0.074,Pending,4,2023,9000.81,0.0,91,9000.81,666.06
SKU2372,Backpack,Size-Medium,Office Supplies,Europe,Wholesale,Subscription,133,30.19,6,0.0293,Not Applicable,1,2025,4015.27,181.14,127,3834.13,112.34
SKU2373,T-Shirt,Style-Modern,Office Supplies,Europe,Retail,Subscription,102,40.95,4,0.0623,Processing,9,2025,4176.9,163.8,98,4013.1,250.02
SKU2374,Notebook,Size-9,Furniture,Australia,Distributor,Subscription,30,91.19,0,0.0135,Not Applicable,4,2025,2735.7,0.0,30,2735.7,36.93
SKU2375,Desk Lamp,Style-Modern,Apparel,Europe,Distributor,Subscription,146,89.57,0,0.0955,Not Applicable,7,2023,13077.22,0.0,146,13077.22,1248.87
SKU2376,Backpack,Size-9,Accessories,Asia,Distributor,Reseller,114,20.15,2,0.0144,Processing,1,2024,2297.1,40.3,112,2256.8,32.5
SKU2377,Desk Lamp,Style-Modern,Accessories,Europe,Online,Direct,58,70.48,0,0.0495,Not Applicable,12,2025,4087.84,0.0,58,4087.84,202.35
SKU2378,Desk Lamp,Color-Black,Home Goods,Asia,Online,Reseller,198,20.95,4,0.0606,Pending,10,2025,4148.1,83.8,194,4064.3,246.3
SKU2379,Backpack,Material-Steel,Furniture,USA,Wholesale,Reseller,188,73.77,4,0.0875,Pending,12,2023,13868.76,295.08,184,13573.68,1187.7
SKU2380,Desk Lamp,Material-Steel,Home Goods,Europe,Wholesale,Direct,187,94.84,9,0.0631,Processing,8,2025,17735.08,853.56,178,16881.52,1065.22
SKU2381,T-Shirt,Style-Modern,Furniture,Australia,Distributor,Reseller,128,22.09,4,0.0892,Paid,11,2025,2827.52,88.36,124,2739.16,244.33
SKU2382,Coffee Mug,Size-Medium,Electronics,Canada,Online,Subscription,173,27.0,3,0.0184,Not Applicable,9,2025,4671.0,81.0,170,4590.0,84.46
SKU2383,T-Shirt,Type-Lined,Footwear,Australia,Retail,Direct,176,13.75,8,0.0107,Not Applicable,2,2025,2420.0,110.0,168,2310.0,24.72
SKU2384,Tablet Case,Style-Modern,Home Goods,Australia,Retail,Reseller,19,84.51,6,0.0281,Not Applicable,11,2023,1605.69,507.06,13,1098.63,30.87
SKU2385,Desk Lamp,Size-9,Office Supplies,Europe,Online,Subscription,100,82.48,6,0.0134,Pending,5,2024,8248.0,494.88,94,7753.12,103.89
SKU2386,Backpack,Style-Modern,Home Goods,Europe,Online,Subscription,79,71.91,2,0.0459,Not Applicable,11,2023,5680.89,143.82,77,5537.07,254.15
SKU2387,T-Shirt,Type-Lined,Stationery,Australia,Retail,Subscription,71,9.74,2,0.02,Paid,7,2023,691.54,19.48,69,672.06,13.44
SKU2388,Coffee Mug,Color-Black,Stationery,Australia,Wholesale,Reseller,153,16.87,1,0.0633,Processing,10,2024,2581.11,16.87,152,2564.24,162.32
