age,gender,location,time_on_site,pages_visited,num_purchases,customer_rating,product_id,category_id,price,discount,in_stock,delivery_time,user_id,device_type,session_duration,orders_completed,support_interactions,marketing_channel,target,bid_amount,product_value
58,Male,Suburban,496,31,12,4,391,10,170,0,False,5,1378,Desktop,3417,1,5,Social Media,1,26.923427649790366,170
48,Female,Suburban,216,38,20,4,422,9,89,0,False,6,13,Mobile,1138,11,4,Organic Search,1,22.73378504531318,89
67,Other,Rural,479,43,2,3,5,15,281,0,False,8,1380,Mobile,746,14,0,Organic Search,0,76.92124977698388,281
57,Male,Rural,80,26,17,2,293,0,45,0,False,10,1458,Tablet,789,0,2,Email,0,93.39990209721951,45
44,Male,Urban,40,13,8,3,280,11,250,0,False,6,1188,Mobile,1299,5,1,Social Media,0,26.10484124598183,250
52,Male,Urban,532,49,4,4,355,7,112,0,False,7,1176,Mobile,1102,2,2,Organic Search,0,64.69757199902867,112
55,Female,Rural,283,28,8,5,76,12,467,0,False,9,1507,Desktop,2852,2,1,Social Media,1,47.28360732435892,467
26,Male,Rural,582,30,15,3,55,10,431,0,True,2,1378,Mobile,3573,15,3,Social Media,1,63.324799058919986,431
42,Female,Urban,408,33,1,2,493,19,272,0,True,1,1338,Mobile,1263,4,0,Paid Ads,1,56.594508022863835,272
35,Other,Urban,267,26,9,3,215,3,117,0,True,10,922,Desktop,3409,10,3,Organic Search,0,60.68427696080349,117
58,Female,Rural,334,49,8,3,45,0,357,0,True,8,846,Tablet,355,14,3,Organic Search,0,29.76681396704683,357
57,Female,Suburban,599,39,13,5,457,14,496,0,True,5,778,Desktop,1361,4,3,Organic Search,0,48.719112052480845,496
18,Male,Rural,302,44,9,5,407,4,443,0,False,3,1105,Desktop,1568,13,5,Organic Search,0,86.73338286824489,443
44,Other,Rural,288,35,10,1,209,12,179,0,True,5,140,Tablet,1162,13,1,Organic Search,0,94.89408016793611,179
25,Other,Rural,167,12,6,2,245,15,144,0,False,1,1377,Desktop,3045,9,0,Organic Search,1,87.31913905685171,144
25,Male,Urban,132,27,13,5,341,9,495,0,True,3,7,Tablet,3339,11,3,Paid Ads,0,75.62274151343463,495
36,Other,Urban,482,38,7,2,21,3,224,0,True,7,442,Mobile,2763,6,2,Organic Search,1,22.937901445589624,224
24,Female,Suburban,180,23,11,1,436,4,426,0,True,4,623,Desktop,93,4,4,Social Media,1,62.860588461305355,426
70,Male,Urban,191,3,8,5,96,5,443,0,True,1,522,Mobile,605,7,5,Paid Ads,0,32.877610288054655,443
39,Male,Suburban,294,19,5,3,144,9,478,0,False,3,589,Mobile,1841,11,1,Organic Search,1,82.25757636324937,478
49,Female,Suburban,23,45,12,1,83,15,139,0,False,5,329,Mobile,2845,11,2,Email,1,66.64532697665071,139
53,Female,Rural,494,45,5,3,396,6,136,0,True,5,846,Tablet,1149,9,4,Social Media,0,70.94245603213074,136
44,Male,Urban,316,24,0,3,390,19,235,0,False,3,1301,Tablet,108,10,4,Organic Search,0,93.38319085046861,235
21,Female,Urban,473,3,14,1,441,6,135,0,True,10,611,Desktop,3459,8,2,Email,0,44.217990277749315,135
36,Male,Rural,324,21,13,2,59,2,66,0,False,9,1510,Mobile,2925,9,4,Social Media,0,27.935684658213543,66
65,Male,Urban,325,35,14,1,358,3,203,0,True,8,775,Mobile,251,11,2,Paid Ads,0,20.769708482296647,203
44,Male,Rural,99,37,15,3,321,3,374,0,True,4,1629,Desktop,1613,9,3,Paid Ads,0,45.910135187176195,374
18,Female,Urban,74,37,8,5,208,17,214,0,True,3,1180,Tablet,652,9,0,Paid Ads,0,51.43320943123591,214
50,Female,Urban,503,42,13,4,327,10,293,0,False,2,937,Desktop,664,4,5,Paid Ads,0,38.01851850473594,293
32,Female,Urban,289,50,0,1,280,19,325,0,False,2,1973,Desktop,1836,3,0,Paid Ads,0,76.93892159113577,325
47,Other,Rural,196,30,17,5,440,4,184,0,False,5,1477,Desktop,2409,13,2,Social Media,0,82.81093172733326,184
27,Other,Rural,343,24,18,2,366,10,270,0,True,7,350,Mobile,2710,3,3,Social Media,1,33.58221977934751,270
25,Female,Suburban,82,2,4,1,274,4,248,0,True,3,768,Tablet,3480,15,1,Email,0,89.21239942044586,248
70,Male,Rural,382,36,7,4,138,16,447,0,True,5,761,Mobile,3408,4,1,Email,0,96.11940924084156,447
58,Male,Urban,549,13,11,1,219,1,255,0,True,10,1140,Desktop,2297,8,5,Paid Ads,1,82.53538004885311,255
61,Female,Suburban,86,28,19,4,323,18,322,0,False,9,195,Tablet,693,9,2,Organic Search,1,84.97700574488707,322
37,Female,Urban,97,33,3,2,99,8,335,0,False,2,1471,Mobile,2225,8,2,Organic Search,0,27.72354178749062,335
46,Male,Suburban,109,7,9,3,124,1,403,0,True,10,1634,Tablet,3035,1,2,Paid Ads,0,94.9237557936488,403
40,Other,Urban,206,5,19,4,27,4,312,0,False,2,1422,Mobile,3346,8,4,Paid Ads,1,93.11743597985351,312
40,Other,Suburban,302,27,4,5,113,18,317,0,False,9,1559,Mobile,822,10,5,Social Media,1,64.49986234430908,317
66,Female,Rural,214,36,17,3,328,16,381,0,False,8,932,Desktop,2689,11,0,Social Media,1,25.76171922857888,381
50,Female,Rural,303,41,0,1,237,1,430,0,False,5,854,Tablet,3018,11,4,Social Media,0,22.908009294181113,430
49,Male,Rural,389,27,12,3,105,4,369,0,True,6,1469,Tablet,482,1,1,Email,1,86.48122589424513,369
24,Male,Suburban,324,15,5,3,350,19,495,0,True,7,84,Desktop,299,8,5,Organic Search,0,50.42705018838089,495
69,Male,Suburban,482,27,1,3,315,2,87,0,True,10,1872,Tablet,2786,14,5,Organic Search,0,34.85076117727603,87
51,Male,Suburban,599,49,11,3,324,17,357,0,True,10,1856,Mobile,474,14,4,Organic Search,1,98.16845464914877,357
22,Other,Suburban,573,48,17,5,202,10,160,0,False,4,462,Desktop,2122,2,3,Social Media,0,23.37835076564638,160
24,Other,Rural,188,35,10,1,68,15,348,0,True,7,1954,Mobile,2828,15,5,Organic Search,0,54.468515325764194,348
59,Male,Suburban,264,37,6,5,480,18,459,0,True,3,339,Tablet,2856,10,1,Organic Search,0,74.83190192684297,459
33,Female,Rural,277,41,3,4,56,1,164,0,False,4,398,Tablet,2077,7,4,Organic Search,1,26.311569073538394,164
61,Female,Rural,200,41,2,1,164,13,323,0,True,10,1327,Mobile,3374,1,2,Email,1,82.26570333600009,323
18,Male,Urban,76,28,8,1,216,15,387,0,True,3,608,Mobile,1759,8,3,Email,0,72.11240020442982,387
54,Female,Rural,64,7,2,4,440,9,399,0,True,5,1106,Tablet,1324,10,3,Paid Ads,0,75.86518489484226,399
39,Female,Urban,153,29,12,3,119,12,158,0,False,9,680,Tablet,1356,0,4,Organic Search,0,93.92462916003595,158
49,Other,Urban,296,38,18,5,60,10,332,0,True,6,1491,Tablet,1463,10,5,Email,1,68.56180967075395,332
25,Male,Suburban,290,5,16,5,28,15,104,0,False,8,1482,Mobile,246,6,0,Social Media,1,54.84431631507472,104
51,Other,Urban,354,33,7,5,86,1,76,0,True,3,614,Desktop,1413,0,0,Email,1,92.20794524723419,76
48,Female,Rural,468,17,12,1,219,17,91,0,False,4,1519,Mobile,153,11,5,Paid Ads,0,83.70268454916861,91
37,Male,Rural,277,6,12,1,322,1,319,0,False,2,1083,Tablet,2132,14,1,Organic Search,0,41.724595012951085,319
18,Female,Rural,38,19,10,5,293,12,243,0,True,7,1438,Desktop,3317,0,1,Email,0,34.49745404380653,243
52,Other,Suburban,522,18,16,5,355,19,175,0,False,8,1411,Mobile,3391,11,5,Paid Ads,1,37.220072735902974,175
42,Female,Suburban,34,45,12,2,213,4,353,0,False,9,292,Desktop,100,7,0,Email,1,42.05014259769386,353
54,Female,Suburban,146,32,16,3,81,7,264,0,False,3,281,Desktop,3049,0,5,Organic Search,0,32.3924337067147,264
36,Other,Suburban,442,35,4,4,125,1,462,0,True,6,1097,Desktop,2694,8,0,Social Media,1,41.86556697773872,462
22,Other,Urban,341,3,1,3,320,4,230,0,True,9,167,Mobile,1419,14,1,Paid Ads,0,38.19501619713135,230
44,Male,Rural,44,41,18,1,342,12,267,0,True,8,1519,Tablet,1141,15,4,Email,0,32.31900209884205,267
52,Female,Rural,554,27,4,3,166,4,446,0,True,2,909,Mobile,3002,5,4,Organic Search,1,18.290264541929435,446
50,Male,Suburban,366,32,0,2,182,17,396,0,True,10,697,Desktop,2730,11,2,Paid Ads,0,92.38474377133619,396
49,Female,Rural,528,50,19,5,362,7,245,0,False,2,1759,Mobile,1541,2,5,Email,0,74.60594878570251,245
56,Other,Rural,89,44,12,4,103,9,142,0,True,3,1867,Tablet,2083,12,0,Organic Search,0,57.180264778754896,142
64,Male,Urban,190,13,16,2,372,3,492,0,False,1,1330,Mobile,1795,13,1,Social Media,1,54.737004167584146,492
49,Male,Suburban,551,34,2,4,87,4,155,0,True,3,888,Tablet,1125,13,1,Social Media,0,41.65960771663758,155
52,Other,Urban,137,25,19,2,29,15,236,0,True,9,550,Mobile,2531,15,4,Social Media,0,15.565472717953767,236
60,Male,Suburban,124,42,11,4,154,5,413,0,False,6,662,Tablet,1248,14,0,Email,0,59.613253896377344,413
35,Other,Urban,425,10,7,5,303,14,410,0,True,2,306,Desktop,1680,10,1,Organic Search,0,63.88731931691149,410
58,Male,Urban,345,35,1,5,374,12,208,0,False,8,751,Mobile,934,12,1,Email,1,12.71042859742364,208
42,Other,Urban,456,26,7,1,198,3,212,0,True,10,764,Mobile,1919,12,5,Social Media,0,77.88891524008157,212
62,Female,Suburban,141,34,4,5,89,8,274,0,True,2,1697,Mobile,246,12,4,Paid Ads,0,74.59055741696,274
30,Female,Urban,356,44,16,2,466,3,446,0,False,4,549,Mobile,2383,15,1,Organic Search,1,40.095061462902535,446
29,Female,Urban,518,10,16,1,80,18,330,0,True,3,404,Mobile,2607,2,0,Email,0,66.10877212061422,330
48,Female,Urban,225,26,2,4,483,10,462,0,False,8,1064,Desktop,3117,3,2,Social Media,0,29.68223853655774,462
40,Male,Urban,310,37,10,2,446,9,314,0,True,1,1936,Mobile,3177,9,5,Social Media,1,16.6565157003662,314
38,Female,Urban,407,4,2,2,59,1,254,0,False,2,1729,Tablet,367,15,2,Paid Ads,0,14.575654961240168,254
53,Male,Suburban,137,28,11,4,59,12,121,0,False,1,1636,Desktop,1375,7,1,Paid Ads,0,31.572721044132496,121
35,Other,Rural,265,5,14,5,399,7,230,0,False,9,1518,Tablet,3124,4,5,Paid Ads,0,32.329571228471735,230
22,Other,Rural,176,11,0,3,372,2,157,0,False,10,1373,Mobile,664,13,4,Organic Search,0,16.93858677928665,157
29,Other,Rural,88,44,3,5,301,10,305,0,False,6,869,Desktop,1245,12,5,Organic Search,1,67.77527329518787,305
50,Other,Urban,116,2,1,1,73,15,56,0,True,5,249,Desktop,1275,15,4,Social Media,0,89.30653949644265,56
50,Female,Suburban,88,1,5,4,422,2,481,0,True,9,547,Desktop,2938,2,4,Organic Search,1,74.62809410690478,481
69,Female,Suburban,114,34,13,4,237,13,283,0,False,2,1978,Desktop,2447,3,3,Email,0,89.07516950852586,283
62,Other,Suburban,126,28,19,5,133,7,22,0,False,7,211,Desktop,1989,9,5,Organic Search,1,77.549356455255,22
47,Female,Urban,16,14,14,1,28,0,381,0,True,9,684,Tablet,2176,6,2,Organic Search,0,92.78013601402681,381
26,Female,Suburban,162,18,3,4,398,19,48,0,True,2,1410,Desktop,3305,5,2,Organic Search,0,82.02523509938374,48
60,Other,Rural,292,19,20,2,334,17,308,0,True,5,752,Tablet,263,15,4,Paid Ads,0,12.45312393086917,308
53,Male,Rural,547,12,2,3,114,19,438,0,False,1,1885,Mobile,2342,15,1,Organic Search,0,52.839155094758055,438
42,Other,Suburban,436,41,17,5,210,6,327,0,False,5,1614,Tablet,423,0,1,Organic Search,0,94.66812793723797,327
60,Female,Rural,207,3,3,3,183,18,189,0,False,6,1676,Tablet,1693,2,1,Paid Ads,0,46.8751657532495,189
64,Male,Rural,519,23,3,2,23,7,193,0,False,9,376,Tablet,3479,4,5,Social Media,0,91.81010445612853,193
42,Other,Suburban,266,38,0,4,37,0,130,0,False,10,1796,Desktop,2565,15,2,Social Media,0,44.90333154321162,130
32,Male,Suburban,90,44,3,2,274,13,382,0,False,5,437,Desktop,3337,12,2,Organic Search,0,49.04085250946261,382
22,Male,Rural,391,42,16,5,92,2,414,0,True,10,1286,Desktop,538,3,3,Organic Search,0,59.46315121055426,414
29,Other,Suburban,460,30,15,4,278,12,299,0,False,7,150,Mobile,602,6,1,Paid Ads,0,27.982982430708283,299
64,Male,Rural,312,37,6,2,135,12,107,0,False,7,974,Mobile,481,14,3,Social Media,0,26.977072677790236,107
19,Male,Suburban,518,47,12,4,162,15,306,0,True,4,1685,Mobile,146,11,2,Email,0,84.74560914881468,306
39,Other,Urban,85,11,2,3,487,14,176,0,True,9,1700,Mobile,1837,4,1,Email,0,78.48937610744254,176
28,Other,Urban,600,4,7,4,311,7,405,0,True,10,1038,Mobile,3409,10,1,Social Media,0,68.46311095785686,405
25,Male,Suburban,130,29,16,4,259,13,299,0,True,9,161,Desktop,3198,13,5,Paid Ads,0,18.85424138670747,299
63,Male,Suburban,39,36,20,3,131,2,349,0,True,8,630,Mobile,1624,13,3,Organic Search,0,86.55141102103612,349
26,Male,Rural,338,7,1,2,183,18,183,0,False,6,1617,Desktop,2781,4,0,Organic Search,0,65.28437224994634,183
38,Female,Rural,158,44,18,2,361,0,162,0,True,10,943,Tablet,1536,12,1,Paid Ads,0,97.627709505121,162
58,Female,Rural,372,48,11,2,365,6,218,0,True,5,1424,Desktop,2980,6,4,Organic Search,0,48.41420742466913,218
18,Other,Suburban,478,49,13,2,408,13,77,0,False,2,653,Tablet,3476,7,4,Social Media,0,65.53042710115574,77
47,Female,Suburban,542,36,8,4,496,17,280,0,True,4,1194,Mobile,1100,7,1,Email,0,83.69736153901869,280
52,Male,Urban,356,45,4,5,195,2,176,0,True,4,553,Desktop,2696,13,1,Social Media,0,77.48131667114694,176
30,Other,Suburban,97,18,14,4,90,2,368,0,True,2,1608,Mobile,1380,15,1,Organic Search,1,33.43229703521861,368
65,Female,Suburban,30,2,13,2,365,8,180,0,False,2,839,Mobile,1803,13,0,Paid Ads,0,25.756411135780095,180
65,Female,Rural,129,5,16,5,44,5,102,0,True,6,768,Mobile,3435,9,2,Email,0,84.99296043030915,102
49,Female,Urban,472,44,2,3,194,13,100,0,True,1,1713,Tablet,1917,0,3,Paid Ads,1,58.84278740673243,100
33,Male,Urban,156,47,1,2,54,17,136,0,False,5,1247,Mobile,724,1,2,Social Media,0,16.34661622401844,136
24,Male,Urban,214,50,12,5,444,7,211,0,True,8,1290,Tablet,214,9,3,Social Media,0,61.80100468053334,211
59,Other,Rural,332,22,8,5,111,7,108,0,True,5,1666,Desktop,1139,15,1,Social Media,0,25.236605022407048,108
41,Female,Rural,331,43,0,4,337,5,308,0,False,2,1826,Tablet,758,3,0,Social Media,0,82.19367667876989,308
51,Female,Urban,567,8,20,4,468,15,217,0,True,8,1020,Mobile,2744,10,2,Email,0,30.054047090187684,217
39,Female,Urban,64,9,14,1,419,2,300,0,False,8,1790,Mobile,670,6,4,Email,0,86.22613816237161,300
41,Other,Urban,429,37,1,5,371,17,135,0,True,1,1081,Mobile,1836,7,1,Paid Ads,0,37.77985084538619,135
31,Female,Urban,421,9,5,3,193,10,268,0,True,3,1184,Tablet,699,15,4,Organic Search,0,15.414140809453624,268
42,Female,Urban,180,9,9,4,346,15,374,0,True,2,1034,Desktop,2993,13,0,Email,1,96.90230652486973,374
61,Male,Urban,225,27,19,3,428,5,469,0,False,7,1765,Tablet,2303,9,2,Social Media,0,93.58659140698003,469
39,Female,Rural,321,18,10,4,439,16,210,0,False,5,1970,Tablet,2275,10,1,Paid Ads,0,77.94426035048178,210
21,Other,Urban,137,47,2,5,329,15,260,0,True,6,1724,Desktop,1288,7,1,Email,0,45.053175476231296,260
21,Female,Suburban,375,25,2,3,272,5,193,0,False,3,1258,Mobile,78,7,1,Email,0,33.62661567524479,193
31,Female,Rural,199,30,7,4,287,17,164,0,False,4,1857,Desktop,3244,11,5,Social Media,0,29.472646732984373,164
33,Male,Suburban,222,11,3,5,13,2,218,0,False,7,1213,Tablet,922,14,0,Organic Search,1,27.054448738630477,218
45,Other,Urban,355,49,18,4,127,18,41,0,False,1,1966,Mobile,1295,14,1,Organic Search,0,11.221896331230973,41
